Timestamp,Receive port,Protocol,Service,Original bytes,Receive bytes,State,Label
2018-09-06 15:28:17,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:28:25,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:28:27,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:28:27,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:28:29,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:28:32,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:28:35,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:28:36,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:28:38,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:28:39,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:28:43,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:28:45,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:28:45,13.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:28:45,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:28:45,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:28:47,3.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:28:49,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:28:55,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:28:55,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:28:59,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:29:00,13.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:29:00,8080.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:29:04,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:29:04,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:29:06,13.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:29:09,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:29:14,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:29:20,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:29:21,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:29:24,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:29:24,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:29:24,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:29:27,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:29:29,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:29:33,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:29:34,13.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:29:34,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:29:34,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:29:37,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:29:40,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:29:42,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:29:47,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:29:50,53.0,udp,dns,78,0,S0,Benign
2018-09-06 15:29:50,53.0,udp,dns,78,206,SF,Benign
2018-09-06 15:29:50,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:29:50,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:29:51,13.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:29:53,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:29:54,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:29:55,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:29:55,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:30:00,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:30:05,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:30:12,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:30:20,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:30:21,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:30:22,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:30:24,17576.0,tcp,-,0,0,REJ,Benign
2018-09-06 15:30:26,13.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:30:30,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:30:30,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:30:30,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:30:31,0.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:30:33,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:30:36,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:30:40,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:30:40,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:30:40,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:30:42,0.0,icmp,-,136,0,OTH,Benign
2018-09-06 15:30:43,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:30:46,53.0,udp,dns,156,206,SF,Benign
2018-09-06 15:30:46,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:30:48,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:30:51,53.0,udp,dns,78,0,S0,Benign
2018-09-06 15:30:53,123.0,udp,-,192,0,S0,Benign
2018-09-06 15:30:54,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:31:13,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:31:18,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:31:19,0.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:31:25,1.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:31:25,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:31:26,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:31:32,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:31:35,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:31:35,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:31:35,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:31:36,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:31:45,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:31:45,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:31:45,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:31:46,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:31:50,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:31:50,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:31:52,53.0,udp,dns,78,206,SF,Benign
2018-09-06 15:31:52,53.0,udp,dns,78,0,S0,Benign
2018-09-06 15:31:56,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:31:57,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:32:00,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:32:00,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:32:07,17576.0,tcp,-,0,0,REJ,Benign
2018-09-06 15:32:12,0.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:32:15,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:32:18,13.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:32:20,0.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:32:29,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:32:30,13.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:32:30,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:32:34,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:32:38,0.0,icmp,-,136,0,OTH,Benign
2018-09-06 15:32:39,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:32:39,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:32:39,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:32:40,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:32:44,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:32:46,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:32:49,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:32:49,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:32:50,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:32:51,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:33:01,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:33:05,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:33:06,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:33:10,1.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:33:16,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:33:16,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:33:20,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:33:20,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:33:23,13.0,icmp,-,84,0,OTH,Benign
2018-09-06 15:33:34,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:33:35,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:33:37,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:33:44,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:33:44,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:33:44,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:33:45,123.0,udp,-,384,288,SF,Benign
2018-09-06 15:33:45,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:33:51,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:33:54,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:33:54,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:33:54,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:34:02,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:34:05,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:34:14,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:34:15,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:34:15,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:34:15,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:34:17,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:34:19,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:34:25,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:34:25,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:34:38,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:34:40,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:34:41,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:34:47,3.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:34:48,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:34:48,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:34:48,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:34:56,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:34:58,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:34:58,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:34:59,0.0,icmp,-,88,0,OTH,Benign
2018-09-06 15:35:11,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:35:21,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:35:21,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:35:21,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:35:24,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:35:27,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:35:31,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:35:31,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:35:34,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:35:44,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:35:51,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:35:54,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:35:54,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:35:54,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:36:00,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:36:04,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:36:04,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:36:10,17832.0,tcp,-,0,0,REJ,Benign
2018-09-06 15:36:12,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:36:15,1.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:36:17,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:36:18,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:36:19,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:36:19,1.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:36:28,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:36:28,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:36:28,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:36:28,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:36:28,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:36:30,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:36:35,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:36:38,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:36:38,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:36:40,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:36:48,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:36:48,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:36:57,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:36:58,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:36:58,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:36:59,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:37:06,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:37:07,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:37:09,13.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:37:09,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:37:09,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:37:19,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:37:22,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:37:25,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:37:29,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:37:32,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:37:32,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:37:32,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:37:38,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:37:40,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:37:42,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:37:42,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:37:44,3.0,icmp,-,160,0,OTH,Benign
2018-09-06 15:37:54,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:37:54,0.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:37:57,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:37:59,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:38:01,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:38:04,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:38:04,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:38:04,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:38:07,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:38:08,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:38:10,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:38:14,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:38:14,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:38:17,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:38:25,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:38:27,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:38:30,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:38:37,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:38:37,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:38:37,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:38:42,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:38:44,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:38:47,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:38:47,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:38:58,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:39:01,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:39:01,13.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:39:01,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:39:06,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:39:11,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:39:11,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:39:11,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:39:15,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:39:15,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:39:21,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:39:21,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:39:24,1.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:39:25,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:39:32,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:39:34,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:39:40,13.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:39:41,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:39:42,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:39:42,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:39:43,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:39:48,1.0,icmp,-,88,0,OTH,Benign
2018-09-06 15:39:53,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:39:53,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:39:57,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:40:02,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:40:08,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:40:09,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:40:11,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:40:13,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:40:14,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:40:18,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:40:18,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:40:18,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:40:21,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:40:22,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:40:28,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:40:28,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:40:30,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:40:36,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:40:39,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:40:40,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:40:41,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:40:42,0.0,icmp,-,136,0,OTH,Benign
2018-09-06 15:40:44,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:40:46,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:40:46,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:40:49,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:40:54,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:40:57,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:40:59,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:40:59,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:41:09,1.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:41:10,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:41:12,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:41:19,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:41:20,17576.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:41:21,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:41:22,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:41:22,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:41:22,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:41:23,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:41:25,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:41:27,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:41:29,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:41:32,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:41:32,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:41:39,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:41:41,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:41:44,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:41:47,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:41:51,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:41:51,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:41:51,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:41:56,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:41:57,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:41:59,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:42:01,1.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:42:05,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:42:06,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:42:06,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:42:07,3.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:42:09,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:42:10,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:42:11,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:42:13,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:42:14,1.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:42:19,1.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:42:19,53.0,udp,dns,156,206,SF,Benign
2018-09-06 15:42:24,53.0,udp,dns,78,0,S0,Benign
2018-09-06 15:42:27,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:42:29,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:42:29,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:42:30,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:42:31,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:42:32,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:42:32,80.0,tcp,-,0,0,RSTO,Benign
2018-09-06 15:42:38,8080.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:42:39,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:42:39,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:42:43,123.0,udp,-,672,576,SF,Benign
2018-09-06 15:42:43,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:42:44,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:42:45,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:42:45,1.0,icmp,-,88,0,OTH,Benign
2018-09-06 15:42:51,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:42:52,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:42:55,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:42:55,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:42:57,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:43:03,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:43:11,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:43:13,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:43:13,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:43:17,13.0,icmp,-,84,0,OTH,Benign
2018-09-06 15:43:22,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:43:24,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:43:25,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:43:28,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:43:30,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:43:35,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:43:38,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:43:38,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:43:38,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:43:48,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:43:50,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:43:51,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:43:52,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:43:59,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:44:02,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:44:02,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:44:03,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:44:06,1.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:44:08,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:44:10,80.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:44:14,10.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:44:18,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:44:18,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:44:31,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:44:34,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:44:35,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:44:35,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:44:38,17832.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:44:42,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:44:42,18344.0,tcp,-,0,0,RSTOS0,Benign
2018-09-06 15:44:44,123.0,udp,-,96,0,S0,Benign
2018-09-06 15:44:44,0.0,icmp,-,56,0,OTH,Benign
2018-09-06 15:44:44,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:44:44,53.0,udp,dns,90,90,SF,Benign
2018-09-06 15:44:47,0.0,icmp,-,80,0,OTH,Benign
2018-09-06 15:44:58,53.0,udp,dns,156,0,S0,Benign
2018-09-06 15:44:59,8080.0,tcp,-,0,0,RSTRH,Benign
2018-09-06 15:45:08,53.0,udp,dns,90,90,SF,Benign
